NBK-MS1-A02/28-15,SEAEY DRILL BIT 7MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A02/28-16,SEAEY DRILL BIT 8.5MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A02/28-17,SEAEY DRILL BIT 8MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A02/28-18,SEAEY DRILL BIT 9.5MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A02/28-19,SEAEY DRILL BIT 9MM(AK47170),A02/28,Pieces,90.52,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A03/00-01,0.6MM BLAST CONNECTING WIRE 250M ROLL,A03/00,Pieces,10192.5,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A03/00-02,0.8MM BLAST CONNECTING WIRE 200M ROLL,A03/00,Pieces,2600,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A03/00-03,CAR FIRE EXTINGUISHER 1LITRES,A03/00,Pieces,689.66,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A03/00-04,FIRE EXTINGUISHER 500ML,A03/00,Pieces,500,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A03/00-05,FIRE EXTINGUISHER POWDER 2KGS,A03/00,Pieces,2413.79,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A03/00-06,FIRE EXTINGUISHER POWDER 4KG,A03/00,Pieces,3103.45,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A03/00-07,FIRE EXTINGUISHER POWDER 6KG,A03/00,Pieces,3879.31,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A03/00-08,FIRE EXTINGUISHER POWDER 9KG,A03/00,Pieces,4741.38,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A03/00-09,FUEL CAN 5LTR,A03/00,Pieces,2155.17,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A03/00-10,OLD NEWS PAPERS,A03/00,Kilograms,34.48,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-01,BATTERY 9V,A04/00,Pieces,450,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-02,BATTERY AAA 1.5V,A04/00,Pieces,50,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-03,BATTERY CR2032 3V,A04/00,Pieces,120,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-04,"BENCH GRINDER GRINDING DISC 8""(32MM THICK) FINE GRIT",A04/00,Pieces,2500,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-05,CRIMPING TOOL 6-16MM2,A04/00,Pieces,2586.21,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-06,"CUTING DISC 14"" 3.2MM THICK",A04/00,Pieces,450,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-07,"CUTTING DISC 9"" 3.2MM THICK",A04/00,Pieces,180,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-08,ELECTRIC TESTER,A04/00,Pieces,501.72,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-09,ETHERNET CABLE CRIMPING TOOL,A04/00,Pieces,3448.28,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-10,"GRINDING DISC 9""  6MM THICK ",A04/00,Pieces,300,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-11,HACK SAW FRAME,A04/00,Pieces,387.93,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-12,HACKSAW BLADES,A04/00,Pieces,103.45,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-13,OIL FILTER WRENCH,A04/00,Pieces,1551.72,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-14,RATCHET CRIMPING TOOL,A04/00,Pieces,4795.69,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-15,TAPE MEASURE FIBRE 15M/50FT,A04/00,Pieces,452.59,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-16,TAPE MEASURE FIBRE 30M/100FT,A04/00,Pieces,689.66,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-17,TAPE MEASURE STEEL 100M/330FT,A04/00,Pieces,1293.1,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-18,TAPE MEASURE STEEL WITH LOCK 5M,A04/00,Pieces,91,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-19,TAPE MEASURE STEEL WITH LOCK 7.5M,A04/00,Pieces,215.52,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/00-20,THERMOMETER -10 TO 110C,A04/00,Pieces,2383.62,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/01-01,SOLDER WIRE 1.6MM,A04/01,Grams,2,0,Stock purchases,VENDOR#001,0,1,1,BA04
NBK-MS1-A04/01-02,SOLDER WIRE 1MM,A04/01,Grams,2,0,Stock purchases,VENDOR#001,0,1,1,BA04
